STOCK_CODE,MNEMONIC,PART_NUMBER,PN Global,ITEM_NAME,STOCK_TYPE District,CLASS,HOME_WH,UOI,ISSUING PRICE,PRICE_CODE
77842,YANMAR,105700-44630,105700-44630,TANK RESERVE,S,P,SPUT,EACH,175000,NM
77859,YANMAR,105507-01420,105507-01420,PACKING REAR COVER,S,P,SPUT,EACH,32000,
77933,KOMATSU,41G-06-13220,41G-06-13220,LENS REAR,S,G,UTVH,EACH,0,FP
77941,ALLMAKES,6162-64-3910A,6162-64-3910A,"BEARING, ROLLER, NEEDLE",S,G,SPUT,EACH,0,
77958,ALLMAKES,6212-61-3721A,6212-61-3721A,BEARING,S,G,SPUT,EACH,0,
78022,KOMATSU,232-950-5700,232-950-5700,TANK,S,G,UTVH,EACH,0,FP
78139,KOMATSU,175-71-21351,175-71-21351,BOLT,S,G,UTVH,EACH,0,FP
78147,KOMATSU,01011-82700,01011-82700,BOLT,S,G,UTVH,EACH,0,FP
78154,KOMATSU,6240-81-8650,6240-81-8650,ROD,S,G,UTVH,EACH,0,FP
78162,,,6240-81-8300-R,TURBOCHARGER,S,G,UTVH,EACH,0,
78170,YANMAR,705890-51700,705890-51700,FUEL INJECTION PUMP,S,P,SPUT,EACH,5671000,FP
78196,,,6560-11-1114-R,INJECTOR,S,G,UTVH,ASSY,0,
78337,,,6240-81-3100-R,AIR COMP,S,G,UTVH,ASSY,0,
78378,KUBOTA,37560-6301-0,37560-6301-0,STARTER ASSY,S,P,SPUT,EACH,2129175,
78394,KOMATSU,7861-93-1610,7861-93-1610,SENSOR,S,G,UTVH,EACH,0,FP
78428,KOMATSU,56B-54-13320,56B-54-13320,SEAL,S,G,UTVH,EACH,0,FP
78436,KOMATSU,56B-54-13330,56B-54-13330,SEAL,S,G,UTVH,EACH,0,FP
78444,KOMATSU,56B-54-13350,56B-54-13350,SHEET,S,G,UTVH,EACH,0,FP
78451,KOMATSU,56B-06-16710,56B-06-16710,SWITCH,S,G,UTVH,EACH,0,FP
78469,KOMATSU,07700-40240,07700-40240,VALVE,S,G,UTVH,EACH,0,FP
78584,KOMATSU,08185-00400,08185-00400,BLADE,S,G,UTVH,EACH,281104.65,FP
78592,KOMATSU,11Y-62-12510,11Y-62-12510,ELBOW,S,G,UTVH,EACH,0,FP
78634,KOMATSU,01010-82090,01010-82090,BOLT,S,G,UTVH,EACH,0,FP
78642,KOMATSU,KD1-23181-0020,KD1-23181-0020,STOPPER,S,G,UTVH,EACH,0,FP
78659,KOMATSU,566-40-42550,566-40-42550,ROLLER,S,G,UTVH,EACH,0,FP
78676,KOMATSU,2A7-40-11260,2A7-40-11260,"CAP,BATHER'S",S,G,UTVH,EACH,0,
78684,KOMATSU,01010-61665,Duplikasi Pref,"BOLT,MACHINE",S,G,UTVH,EACH,0,FP
78686,KOMATSU,6730-21-3360,6730-21-3360,"RETAINER,SEAL",S,G,UTVH,EACH,0,
78687,KOMATSU,232-43-52430,232-43-52430,"BUMPER,METALLIC",S,G,UTVH,EACH,0,FP
78689,KOMATSU,2A7-04-11260,2A7-04-11260,"CAP,VENT,FUEL STORAGE TANK",F,G,UTVH,EACH,0,FP
78752,SCANIA,2244332,2244332,"BOLT, NUT AND WASHER SET:",S,G,UTVH,EACH,0,FP
78758,KOMATSU,KD0-35120-0250,KD0-35120-0250,FIELD COIL,S,G,UTVH,EACH,0,FP
78766,KOMATSU,KD0-0055-05122,KD0-0055-05122,SCREW,S,G,UTVH,EACH,0,FP
78923,KOMATSU,Duplikasi Pref,Duplikasi Pref,BOLT,S,G,UTVH,EACH,7260.41,FP
78931,NISSAN,44327-99011,44327-99011,DIAGHPRAM,S,P,SPUT,EACH,70000,
78946,KOMATSU,23B-06-61530,23B-06-61530,PACKING MATERIAL:,S,G,UTVH,EACH,0,FP
78949,NISSAN,44327-99012,44327-99012,DIAGHPRAM,S,P,SPUT,EACH,70000,
78956,QUESTER,45184-Z0003,45184-Z0003,RELAY VALVE,S,P,SPUT,EACH,1620000,
78972,KOMATSU,426-64-25220,426-64-25220,SPOOL,S,G,UTVH,EACH,0,
78980,KOMATSU,41G-06-13201,41G-06-13201,LAMP ASSY,S,G,UTVH,EACH,309605.03,FP
79038,YANMAR,106700-76790,106700-76790,HANDLE,S,P,SPUT,EACH,90,NM
79046,KOMATSU,155-30-13230A,155-30-13230A,SPRING,S,G,UTVH,EACH,0,
79053,KOMATSU,195-30-17960A,195-30-17960A,SEAT SPRING,S,G,UTVH,EACH,0,
79061,KOMATSU,175-50-31160A,175-50-31160A,BUSHING,S,G,UTVH,EACH,0,
79202,KOMATSU,195-30-07110,195-30-07110,CARRIER ROLLER ASSY,S,G,UTVH,EACH,0,FP
79210,VOLVOBM,11039846,11039846,WORK LAMP,S,P,SPUT,EACH,0,
79236,KOMATSU,22U-06-22420,22U-06-22420,POTENSIO METER ASS'Y,S,G,UTVH,EACH,0,FP
79244,KOMATSU,22U-06-22470,22U-06-22470,KNOB,S,G,UTVH,EACH,0,FP
79251,KOMATSU,ND446870-9160,ND446870-9160,TUBE,S,G,UTVH,EACH,0,FP
79269,KOMATSU,425-46-11560,425-46-11560,BEARING,S,G,UTVH,EACH,4424023.44,FP
79277,KOMATSU,426-09-11330,426-09-11330,SEAL,S,G,UTVH,EACH,287890.63,FP
79285,KOMATSU,426-46-31320,426-46-31320,BEARING,S,G,UTVH,EACH,13887500,FP
79293,KOMATSU,426-09-11320,426-09-11320,SEAL,S,G,UTVH,EACH,337500,FP
79301,KOMATSU,426-46-11230,426-46-11230,BUSHING,S,G,UTVH,EACH,1952343.75,FP
79303,HELLA,4Q4-FAAAC1282,4Q4-FAAAC1282,"LAMP, MERCURY VAPOUR:",S,P,SPUT,EACH,1500000,FP
79319,KOMATSU,426-46-11420,426-46-11420,BUSHING,S,G,UTVH,EACH,1762890.63,FP
79327,KOMATSU,426-46-11430,426-46-11430,BUSHING,S,G,UTVH,EACH,3518935.98,FP
79350,KOMATSU,6560-71-1102,6560-71-1102,FUEL PUMP ASS'Y,S,G,UTVH,EACH,0,FP
79368,KOMATSU,6560-11-1113,6560-11-1113,INJECTOR,S,G,UTVH,EACH,9552816.25,FP
79376,KOMATSU,6240-61-3900,6240-61-3900,TENSION ASSY,S,G,UTVH,EACH,0,FP
79384,KOMATSU,6240-51-1100,6240-51-1100,OIL PUMP ASSY,S,G,UTVH,EACH,0,FP
79386,KOMATSU,234-60-84430,234-60-84430,"CLAMP,HOSE",S,G,UTVH,EACH,0,FP
79434,CHIYODA,P8-2,P8-2,CUTTING TIP,G,P,SPUT,EACH,140000,NM
79442,CHIYODA,P8-3,P8-3,CUTTING TIP,G,P,SPUT,EACH,140000,NM
79459,MSA,220556,220556,INNER PLASTIC ONLY,F,P,SPUT,EACH,75000,FP
79475,KOMATSU,6152-82-8360-R,6152-82-8360-R,TURBOCHARGER,S,G,UTVH,ASSY,0,
79483,,,6151-62-1101-R,WATER PUMP,S,G,UTVH,ASSY,0,
79491,,,600-813-6610-R,STARTING MOTOR,S,G,UTVH,ASSY,0,
79509,KOMATSU,600-825-3151-R,600-825-3151-R,ALTERNATOR ASSY,K,P,SPUT,ASSY,0,
79582,KPPDEV,089151461A-DEV,089151461A-DEV,WASHER SPRING,S,P,SPUT,EACH,3395,
79590,KOMATSU,Duplikasi Pref,Duplikasi Pref,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
79608,KOMATSU,01643-50823,01643-50823,Washer,S,G,UTVH,EACH,0,FP
79681,KOMATSU,792-610-1640,792-610-1640,JOINT,S,G,UTVH,EACH,0,FP
79699,KOMATSU,175-32-00503,175-32-00503,LINK ASSY,S,G,UTVH,ASSY,0,FP
79707,KOMATSU,170-32-11115,170-32-11115,SHOE,S,G,UTVH,EACH,0,FP
79713,KOMATSU,195-71-76671,Duplikasi Pref,"HOSE,METALLIC",S,G,UTVH,EACH,0,FP
79717,SCANIA,804869,804869,O-RING,S,G,UTVH,EACH,0,FP
79723,KOMATSU,195-30-01040E,195-30-01040E,CARRIER ROLLER,S,G,UTVH,EACH,0,FP
79731,KOMATSU,195-30-01011E,195-30-01011E,"ROLLER ASSEMBLY,TRACK,VEHICULLAR",S,G,UTVH,ASSY,0,FP
79756,KOMATSU,195-63-49120,195-63-49120,ROD PISTON,S,G,UTVH,EACH,0,FP
79764,KOMATSU,707-98-11020,707-98-11070,SERVICE KIT,S,G,UTVH,KIT,0,FP
79855,KOMATSU,566-50-11133,566-50-11133,RETAINER,S,G,UTVH,EACH,0,FP
79863,KOMATSU,566-50-21260,566-50-21260,VALVE,S,G,UTVH,EACH,0,FP
79871,KOMATSU,566-50-11302,566-50-11302,VALVE,S,G,UTVH,EACH,0,FP
79889,KOMATSU,01010-E1085,01010-E1085,BOLT,S,G,UTVH,EACH,0,FP
79897,KOMATSU,569-50-11180,569-50-11180,BUSHING,S,G,UTVH,EACH,0,FP
79954,KPPDEV,111108254-DEV,111108254-DEV,BOLT,S,P,SPUT,EACH,48900,
79970,NISSAN,193102494-DEV,193102494-DEV,SPACER,S,P,SPUT,EACH,70000,
79988,NISSAN,32185-90003,32185-90003,SPACER,S,P,SPUT,EACH,92150,
80002,VOLVOBM,20733422,20733422,FILTER HOUSING,S,P,SPUT,EACH,4863480.61,NM
80010,KOMATSU,569-50-61141,569-50-61141,FLANGE,S,G,UTVH,EACH,0,FP
80028,KOMATSU,6150-82-8690,6150-82-8690,PLATE,S,G,UTVH,EACH,0,FP
80036,KOMATSU,01050-51260,01050-51260,BOLT,S,G,UTVH,EACH,0,FP
80044,KOMATSU,KD0-35730-0510,KD0-35730-0510,RECTIFIER ASSY,S,G,UTVH,ASSY,0,FP
80051,KOMATSU,07000-F3070,07000-F3070,O-RING,S,G,UTVH,EACH,0,
80069,KOMATSU,07051-00000,07051-00000,CAP,S,G,UTVH,EACH,353753.48,FP
80085,KOMATSU,708-2L-00523,708-2L-00524,MAIN PUMP 02,S,G,UTVH,ASSY,0,
80119,KOMATSU,195-03-58180,195-03-58180,HOSE,S,G,UTVH,EACH,0,FP
80127,KOMATSU,195-30-67410,195-30-67410,GUIDE,S,G,UTVH,EACH,0,FP
80129,YALE,YALE 110 30,YALE 110 30,PADLOCK:,G,P,SPUT,EACH,62000,FP
80135,KOMATSU,01010-62795,01010-62795,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
80143,KOMATSU,07123-00538,07123-00538,HOSE,S,G,UTVH,EACH,0,FP
80150,KOMATSU,175-54-27350,175-54-27350,SPRING,S,G,UTVH,EACH,0,FP
80168,KOMATSU,175-54-28770,175-54-28770,RING,S,G,UTVH,EACH,0,FP
80176,KOMATSU,01594-01008,01594-01008,NUT,S,G,UTVH,EACH,0,FP
80184,KOMATSU,195-54-46180,195-54-46180,PLATE,S,G,UTVH,EACH,0,FP
80192,KOMATSU,195-54-75160,195-54-75160,PLATE,S,G,UTVH,EACH,0,FP
80200,KOMATSU,195-54-42570,195-54-42570,PLATE,S,G,UTVH,EACH,0,FP
80206,KOMATSU,416-64-15170,416-64-15170,"DRIVER,PROJECTILE UNIT,POWDER ACTUATED",S,G,UTVH,EACH,0,FP
80207,KOMATSU,424-06-43211,424-06-43211,"LAMP UNIT,VEHICULAR",S,G,UTVH,EACH,0,FP
80208,KOMATSU,23C-27-11940,23C-27-11940,"WASHER,KEYWAY",S,G,UTVH,EACH,0,
80218,KOMATSU,07000-75175,07000-75175,O-RING,S,G,UTVH,EACH,0,FP
80226,KOMATSU,07332-61400,07332-61400,CLAMP,S,G,UTVH,EACH,0,
80234,KOMATSU,706-66-40460,706-66-40460,O-RING,S,G,UTVH,EACH,0,FP
80277,KOMATSU,708-1U-00280,708-1U-00280,"HOUSING,OIL PUMP ASSEMBLY,ENGINE",S,P,SPUT,EACH,76744063,FP
80283,KOMATSU,6240-11-7310,6240-11-7310,COVER,S,G,UTVH,EACH,0,FP
80287,KOMATSU,234-60-86520,234-60-86520,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80288,KOMATSU,234-60-86470,234-60-86470,"CAP,HOSE",S,G,UTVH,EACH,0,
80291,KOMATSU,6240-11-7860,6240-11-7860,COVER,S,G,UTVH,EACH,0,FP
80299,KOMATSU,234-60-86310,234-60-86310,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80300,KOMATSU,234-60-86320,234-60-86320,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80302,KOMATSU,234-60-86430,234-60-86430,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80303,KOMATSU,234-60-86840,234-60-86840,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80307,KOMATSU,234-60-86490,234-60-86490,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80308,KOMATSU,234-60-86480,234-60-86480,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80315,KOMATSU,234-60-86370,234-60-86370,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80316,KOMATSU,234-60-86360,234-60-86360,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80317,KOMATSU,709-14-11760,709-14-11760,SEAL,S,G,UTVH,EACH,0,FP
80318,KOMATSU,234-60-86260,234-60-86260,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80319,KOMATSU,234-60-86280,234-60-86280,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80320,KOMATSU,234-60-86270,234-60-86270,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80325,KOMATSU,6240-11-7840,6240-11-7840,COVER,S,G,UTVH,EACH,0,FP
80334,KOMATSU,723-19-18601,Duplikasi Pref,VALVE,S,G,SPUT,EACH,0,FP
80342,KOMATSU,234-60-86330,234-60-86330,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80343,KOMATSU,234-60-86440,234-60-86440,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80344,KOMATSU,02774-00303,02774-00303,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80349,KOMATSU,234-60-86450,234-60-86450,"CAP,HOSE",S,G,UTVH,EACH,0,FP
80390,KOMATSU,790-101-1830,790-101-1830,O-RING,S,G,UTVH,EACH,0,FP
80408,KOMATSU,790-101-3860,790-101-3860,BACK UP RING,S,G,UTVH,EACH,0,FP
80416,KOMATSU,790-101-1980,790-101-1980,BACK UP RING,S,G,UTVH,EACH,0,FP
80432,KOMATSU,790-101-3940,790-101-3940,O-RING,S,G,UTVH,EACH,0,FP
80440,KOMATSU,790-101-1950,790-101-1950,O-RING,S,G,UTVH,EACH,0,FP
80457,KOMATSU,790-101-1960,790-101-1960,BACK UP RING,S,G,UTVH,EACH,0,FP
80465,KOMATSU,07088-01409,07088-01409,HOSE HYDRAULIC,S,G,UTVH,EACH,2681774.35,FP
80473,KOMATSU,790-101-1970,790-101-1970,O-RING,S,G,UTVH,EACH,0,FP
80481,KOMATSU,790-101-3950,790-101-3950,BACK UP RING,S,G,UTVH,EACH,0,FP
80499,KOMATSU,790-101-1430,790-101-1430,COUPLER ASSY,S,G,UTVH,EACH,0,FP
80507,KOMATSU,790-101-2130,790-101-2130,O-RING,S,G,UTVH,EACH,0,FP
80515,KOMATSU,07001-02080,07001-02080,BACK UP RING,S,G,UTVH,EACH,0,FP
80523,KOMATSU,790-101-2260,790-101-2260,O-RING,S,G,UTVH,EACH,0,FP
80531,KOMATSU,790-101-2270,790-101-2270,BACK UP RING,S,G,UTVH,EACH,0,FP
80549,KOMATSU,790-101-2280,790-101-2280,O-RING,S,G,UTVH,EACH,0,FP
80556,KOMATSU,790-101-2290,790-101-2290,BACK UP RING,S,G,UTVH,EACH,0,FP
80564,KOMATSU,790-101-2090,790-101-2090,BACK UP RING,S,G,UTVH,EACH,0,FP
80572,KOMATSU,6684-71-7712,Duplikasi Pref,COUPLING,S,G,UTVH,EACH,0,FP
80580,KOMATSU,569-15-52130,569-15-52130,COUPLING,S,G,UTVH,EACH,0,FP
80606,SKF,6206 2RS,6206 2RS,BEARING,S,P,SPUT,EACH,50000,
80608,SCANIA,1855492,1855492,"PIPE,BITUMINIZED FIBRE",S,G,UTVH,EACH,0,FP
80610,SCANIA,1799412,1799412,"PIPE,BITUMINIZED FIBRE",S,G,UTVH,EACH,0,FP
80614,SKF,6307 2RS,6307 2RS,BEARING,G,P,SPUT,EACH,150000,NM
80622,UT,SD6206-01110X0A,SD6206-01110X0A,BEARING,S,G,UTVH,EACH,0,
80630,UT,KD0-09201-0760A,KD0-09201-0760A,BEARING,S,P,SPUT,EACH,0,
80648,NISSAN,25260-Z5004,25260-Z5004,SWITCH ASSY,S,P,SPUT,ASSY,360000,
80671,KOMATSU,569-07-81361,569-07-81361,HOSE,S,G,UTVH,EACH,0,FP
80689,VORAN,VORAN KLEEN,VORAN KLEEN,CONCRETE CLEANER,G,P,SPUT,DRUM,5390000,NM
80697,VOSEN,OCTANT KLEEN,OCTANT KLEEN,DEGREASER,G,P,SPUT,DRUM,7000000,FP
80764,SCANIA,2843054,2843054,BEARING MATERIAL,S,G,UTVH,EACH,0,FP
80769,AMCO,3.06.0914,3.06.0914,"WASHER,KEY",S,P,SPUT,EACH,30000,
80772,AMCO,3.01.0353,3.01.0353,"BOLT,U",S,P,SPUT,EACH,30000,
80788,KOMATSU,07000-B2070,07000-B2070,O-RING,S,G,UTVH,EACH,0,FP
80796,KOMATSU,01011-62415,01011-62415,"BOLT,MACHINE",S,G,UTVH,EACH,0,FP
80804,KOMATSU,04020-01024,04020-01024,"PIN, STRAIGHT, HEADLESS",S,G,UTVH,EACH,0,FP
80812,KOMATSU,21N-62-36780,21N-62-36780,HOSE,S,G,UTVH,EACH,0,FP
80820,KOMATSU,209-64-16690,209-64-16690,HOSE,S,G,UTVH,EACH,0,FP
80838,KOMATSU,209-64-16680,209-64-16680,HOSE,S,G,UTVH,EACH,0,FP
80846,KOMATSU,566-50-11320,566-50-11320,VALVE,S,G,UTVH,EACH,0,FP
80853,KOMATSU,KSYWA108140,KSYWA108140,FITTING,S,G,UTVH,EACH,0,FP
80890,KOMATSU,6754-71-1210,6754-71-1210,"FUEL SYSTEM,SUPPLY POINT",S,G,UTVH,ASSY,0,
80903,KOMATSU,01310-21232,01310-21232,SCREW,S,G,UTVH,EACH,0,FP
80911,KOMATSU,569-03-32130,569-03-32130,"HOSE, NONMETALLIC",S,G,UTVH,EACH,0,FP
80930,KOMATSU,702-16-03911,702-16-03911,"PILOT,VALVE SEAT REFACING",S,G,UTVH,EACH,0,FP
80934,SCANIA,2909352,2909352,STEERING GEAR,S,G,UTVH,EACH,0,FP
80952,KOMATSU,705-19-01541,705-19-01541,BRACKET,S,G,UTVH,EACH,0,FP
80960,KOMATSU,705-67-01380,705-67-01380,O-RING,S,G,UTVH,EACH,88521.58,FP
80966,CIGWELD,308889,308889,"ARRESTER,WELDING FLASHBACK",S,P,SPUT,EACH,0,FP
80978,KOMATSU,705-67-01440,705-67-01440,BACKUP RING,S,G,UTVH,EACH,52342.34,FP
80986,KOMATSU,705-67-01470,705-67-01470,SEAL,S,G,UTVH,EACH,59963.27,FP
81042,KOMATSU,07621-00612,07621-00612,HOSE,S,G,UTVH,EACH,0,FP
81059,KOMATSU,07623-00518,07623-00518,HOSE,S,G,UTVH,EACH,0,FP
81066,KOMATSU,425-02-21120,425-02-21120,"EXHAUST HEAD,PIPE",S,G,UTVH,EACH,0,FP
81067,KOMATSU,07623-00508,07623-00508,HOSE,S,G,UTVH,EACH,0,FP
81068,KOMATSU,425-22-11150,425-22-11150,"LOCKER,SAFE",S,G,UTVH,EACH,0,FP
81075,KOMATSU,01225-40412,01225-40412,SCREW,S,G,UTVH,EACH,0,FP
81083,KOMATSU,234-855-1440,234-855-1440,PIN,S,G,UTVH,EACH,0,FP
81091,KOMATSU,04050-01610,04050-01610,PIN COTTER,S,G,UTVH,EACH,878.74,FP
81117,NISSAN,3010090575-DEV,3010090575-DEV,DISC ASSY,S,P,SPUT,ASSY,2100000,
81190,KOMATSU,569-61-81512,569-61-81512,TUBE,S,G,UTVH,EACH,0,FP
81208,KOMATSU,07332-62000,07332-62000,CLAMP,S,G,UTVH,EACH,0,FP
81216,KOMATSU,569-61-81522,569-61-81522,TUBE,S,G,UTVH,EACH,0,FP
81224,KOMATSU,569-61-81523,569-61-81523,TUBE,S,G,UTVH,EACH,0,FP
81232,KOMATSU,705-22-40030,705-22-40030,PUMP ASSY,S,G,UTVH,ASSY,0,FP
81240,KOMATSU,705-52-31010,705-52-31010,PUMP AASY,S,G,UTVH,ASSY,0,FP
81242,KS,"SS,5X1200X2400","SS,5X1200X2400","PLATE,FLOOR,METAL",G,P,SPUT,SHT,4766800,FP
81257,KOMATSU,705-18-03071,705-18-03071,BRACKET ASSY,S,G,UTVH,ASSY,0,FP
81265,KOMATSU,600-421-6630FS,600-421-6630FS,THERMOSTAT,S,G,UTVH,EACH,466480.45,FP
81273,KOMATSU,569-15-51510,569-15-51510,MAGNET ASSY,S,G,UTVH,EACH,0,FP
81317,KOMATSU,235-70-00131,235-70-00131,SHIM SET,S,G,UTVH,ASSY,0,FP
81318,KOMATSU,01124-82485,01124-62485,"TERMINAL,STUD",S,G,UTVH,EACH,0,FP
81319,KOMATSU,235-70-11190,235-70-11190,"SEAT,MECHANICAL SEAL",S,G,UTVH,EACH,0,FP
81320,KOMATSU,235-70-11171,235-70-11171,"FLANGE,PIPE,SWIVEL RETAINING",W,G,UTVH,EACH,0,FP
81321,KOMATSU,235-70-41120,235-70-41120,"STUD,WELDING",S,G,UTVH,EACH,0,FP
81322,KOMATSU,235-70-11161,235-70-11161,"RETAINER,ROLLER,BEARING",S,G,UTVH,EACH,0,FP
81324,KOMATSU,425-30-31100,425-30-31100,"LUBRICANT,TYRE AND RIM",A,G,UTVH,ASSY,0,FP
81325,KOMATSU,426-32-25002,426-32-25002,"ACTUATOR ASSEMBLY,PARKING BRAKE",S,G,UTVH,ASSY,0,
81331,KOMATSU,705-56-34630,705-56-34630,PUMP ASSY,S,G,UTVH,ASSY,0,FP
81349,KOMATSU,07124-01413,07124-01413,"HOSE ASSEMBLY, NONMETALLIC",S,G,UTVH,EACH,2472137.4,FP
81356,KOMATSU,425-62-13310,425-62-13310,HOSE,S,G,UTVH,EACH,1805248.09,FP
81364,KOMATSU,07446-66200,07446-66200,PUMP ASSY,S,G,UTVH,ASSY,0,FP
81372,KOMATSU,195-71-11512,195-71-11512,NUT,S,G,UTVH,EACH,0,FP
81380,KOMATSU,207-46-12141,207-46-12141,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
81398,UT,3010090602B,3010090602B,DISC ASSY,S,P,SPUT,ASSY,0,
81489,KOMATSU,02760-00311,02760-00311,HOSE,S,G,UTVH,EACH,0,FP
81497,KOMATSU,02760-00317,02760-00317,HOSE,S,G,UTVH,EACH,0,FP
81505,KOMATSU,02760-00320,02760-00320,HOSE,S,G,UTVH,EACH,0,FP
81513,KOMATSU,569-43-84760,569-43-84760,TUBE,S,G,UTVH,EACH,0,FP
81521,KOMATSU,705-52-31170,705-52-31170,PUMP ASSY,S,G,UTVH,ASSY,0,FP
81638,YANMAR,101147-59810,101147-59810,BOLT PIPE JOINT,S,P,SPUT,EACH,23775,FP
81646,YANMAR,105890-01330,105890-01330,GASKET,S,P,SPUT,EACH,77000,NM
81737,HALTEC,A-145,A-145,VALVE CORE,I,P,SPUT,EACH,14050,FP
81794,KOMATSU,154-63-12340,154-63-12340,BUSHING,S,G,UTVH,EACH,0,FP
81802,KOMATSU,707-46-06010,707-46-06010,BUSHING,S,P,SPUT,EACH,0,FP
81810,KOMATSU,234-70-33290,234-70-33290,PIN,S,G,UTVH,EACH,0,FP
81828,KOMATSU,01010-51840,01010-31840,BOLT,S,G,UTVH,EACH,0,FP
81836,KOMATSU,07000-F3025,07000-F3025,O-RING,S,G,UTVH,EACH,0,FP
81844,KOMATSU,07000-F3028,07000-F3028,O-RING,S,G,UTVH,EACH,0,FP
81851,KOMATSU,07000-F3042,07000-23042,O-RING,S,G,UTVH,EACH,0,FP
81869,SCANIA,1730757,1730757,AIR CLEANER,S,G,UTVH,EACH,0,FP
81885,KOMATSU,07332-61000,07332-61000,CLAMP,S,G,UTVH,EACH,0,
81901,KOMATSU,01010-61840,01010-61840,BOLT,S,G,UTVH,EACH,0,FP
81950,CAT,3E-8017,3E-8017,LOCK NUT,S,P,SPUT,EACH,98190,FP
81976,KOMATSU,707-88-10150,707-88-10150,CLAMP,S,G,UTVH,EACH,0,FP
81984,KOMATSU,7861-93-4520,7861-93-4520,SENSOR ALARM LEVEL,S,G,UTVH,EACH,0,FP
82008,KOMATSU,426-S62-2170,426-S62-2170,HOSE COMPRESSOR AC,S,G,UTVH,EACH,6009739.63,FP
82032,KOMATSU,569-20-72000,569-20-72000,DRIVE SHAFT ASSY,S,G,UTVH,ASSY,0,FP
82040,NISSAN,3335890013-DEV,3335890013-DEV,GASKET,S,P,SPUT,EACH,15000,
82073,KOMATSU,175-32-E1240,175-32-E1240,SHOE,S,G,UTVH,EACH,0,FP
82082,KUBOTA,15841-04823,15841-04823,GASKET SET,S,P,SPUT,EACH,120000,
82195,RIMEX,825-025-0783-01-A,825-025-0783-01-A,"RIM,WHEEL,PNEUMATIC TYRE",A,P,SPUT,ASSY,45242100,FP
82404,YANMAR,705990-92601,705990-92601,GASKET KIT,S,P,SPUT,EACH,1450000,
82453,YANMAR,105990-44630,105990-44630,SUB RESERVOIR,S,P,SPUT,EACH,158000,FP
82461,YANMAR,103954-28450,103954-28450,Washer,S,P,SPUT,EACH,102000,
82495,YANMAR,705991-92500,705991-92500,REPAIR KIT ASSY,S,P,SPUT,EACH,580000,NM
82542,SCANIA,2568893,2568893,"PARTS KIT,FUEL CONTROL",S,G,UTVH,EACH,0,FP
82578,KOMATSU,ND162500-4600,ND162500-4600,MOTOR ASSY,S,G,UTVH,ASSY,0,FP
82586,KOMATSU,234-30-22720,234-30-22720,RING,S,G,UTVH,EACH,1525698.83,FP
82602,KOMATSU,07000-62080,07000-62080,O-RING,S,G,UTVH,EACH,0,FP
82610,KOMATSU,195-30-51481,195-30-51481,CYLINDER,S,G,UTVH,EACH,0,FP
82651,KOMATSU,600-311-9912,600-311-9912,COVER,S,G,UTVH,EACH,0,FP
82669,KOMATSU,6110-73-6231,6110-73-6231,PLUG,S,G,UTVH,EACH,0,FP
82736,SCANIA,199949,199949,"CABLE, ELECTRICAL:",S,G,UTVH,EACH,0,FP
82743,HALTEC,TL-132,TL-132,VALVE CORE TOOL,S,P,SPUT,EACH,185000,FP
82750,HALTEC,TL-133,TL-133,VALVE CORE TOOL,S,P,SPUT,EACH,0,
82756,KS,HOLLOW 40X60X6000X2,HOLLOW 40X60X6000X2,"HOLLOW BAR, METALLIC:",S,P,SPUT,EACH,290000,
82785,SCANIA,2303905,2303905,"CLAMP,HOSE",S,G,UTVH,EACH,0,FP
82786,SCANIA,2303906,2303906,"CLAMP,HOSE",G,G,UTVH,EACH,0,FP
82792,KOMATSU,799-401-2301,799-401-2301,SERVICE PRESURE GAUGE,S,G,UTVH,EACH,0,FP
82800,KOMATSU,799-201-1101,799-201-1101,E/G CLINIC TOOL,S,G,UTVH,EACH,0,FP
82867,KOMATSU,234-70-05171,234-70-05171,ADJUSTER BLADE,S,G,UTVH,EACH,0,FP
82875,KOMATSU,234-70-05160,234-70-05160,ADJUSTER BLADE,S,G,UTVH,EACH,0,FP
82883,KOMATSU,6240-81-5314,6240-81-5314,WIRING HARNESS,S,G,UTVH,EACH,0,FP
82891,KOMATSU,6240-81-5322,6240-81-5322,WIRING HARNESS,S,G,UTVH,EACH,0,FP
82909,KOMATSU,195-Z11-6182,195-Z11-6182,AMP ASSY,S,G,UTVH,EACH,0,FP
82917,Duplikasi Pref,Duplikasi Pref,Duplikasi Pref,NIPPLE,S,G,UTVH,EACH,0,
